fold,framework,accuracy,f1_macro,roc_auc_ovr,avg_precision_ovr
1,XGBoost,0.9912280701754386,0.9907067742724383,1.0,1.0
2,XGBoost,0.956140350877193,0.9526381387619444,0.9911562397641664,0.9946763900299764
3,XGBoost,0.956140350877193,0.9521289997480473,0.9871031746031746,0.9907826921547536
4,XGBoost,0.956140350877193,0.9539245008487591,0.9996693121693121,0.9998097412480973
5,XGBoost,0.9646017699115044,0.9617208672086721,0.9936284372904091,0.9960042602263072
