seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,target,experiment,framework
42,0.41450404180213807,0.08137971270786067,0.0020726000046124684,0.0002643257211622045,0.9683589504735289,0.020208459348792496,0.9649639205093574,0.027561295805026243,0.9860328638497652,0.009821511962143537,0.9752267410780131,0.01572378799205535,target,boosting_suite_lightgbm_baseline,boosting_suite_lightgbm_baseline
77,0.36240316679759416,0.017250349894384964,0.002045883401297033,0.00023295320761340343,0.9665890389691041,0.0157576195395758,0.9595168347872025,0.020638507053938198,0.9888106416275431,0.011644128472988227,0.9738290609226571,0.012228431270337717,target,boosting_suite_lightgbm_baseline,boosting_suite_lightgbm_baseline
