seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework
42,0.08349936680169776,0.08558722653972656,0.00700303339981474,0.0002955145458868191,3.0464501857757567,0.26881471722994676,2.59998779296875,0.26521115661144024,-0.03817425062611597,0.06801955927179056,y,boosting_suite_xgboost_baseline,boosting_suite_xgboost_baseline
77,0.04846322500379756,0.0014118578839692603,0.007337641197955236,0.00021761808145380674,3.060060167312622,0.24457779516288575,2.613371753692627,0.2041152619458186,-0.04713893454741878,0.05796724429826966,y,boosting_suite_xgboost_baseline,boosting_suite_xgboost_baseline
