seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework,ablation_suite,preprocessing_variant,feature_variant,feature_description,feature_variant_key,estimator_name,experiment_family
42,0.0841194167995127,0.06515380779506036,0.007971508405171334,0.0010864433551692444,3.0464501857757567,0.26881471722994676,2.59998779296875,0.26521115661144024,-0.03817425062611597,0.06801955927179056,y,feature_ablation_xgboost_no_scaling,feature_ablation_xgboost_no_scaling,True,no_scaling,No Scaling,Disable numeric scaling to test robustness to raw feature magnitudes.,no_scaling,xgboost,feature_ablation
