framework,seed,fold,fit_time_sec,predict_time_sec,rmse,mae,r2
boosting_suite_xgboost_baseline,77,1,0.049981417003436945,0.007078040987835266,2.740601062774658,2.3289594650268555,-0.008719017910431504
boosting_suite_xgboost_baseline,77,2,0.04743525000230875,0.007679916001507081,2.9641811847686768,2.5800561904907227,-0.05124031310516863
boosting_suite_xgboost_baseline,77,3,0.04660125001100823,0.007313333000638522,3.0117697715759277,2.5411252975463867,-0.002699029340134995
boosting_suite_xgboost_baseline,77,4,0.04946841600758489,0.0072724579949863255,3.387317180633545,2.849543571472168,-0.1451336105367118
boosting_suite_xgboost_baseline,77,5,0.048829791994648986,0.007344458004808985,3.1964316368103027,2.767174243927002,-0.027902701844646938
