seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework
42,0.020173400203930214,0.003322729054408233,0.0015634500014130026,0.0004115697902052799,3.044713834249511,0.27283816019881296,2.598709200782541,0.270173146069227,-0.03643855396819044,0.05970588348910969,y,boosting_suite_lightgbm_baseline,boosting_suite_lightgbm_baseline
77,0.019411666397354567,0.0014356744723705804,0.0019140998017974197,0.00041362158629294776,3.053249431590057,0.2416533905137007,2.6049576459107575,0.20220578145348803,-0.04260892163577705,0.05775669466899715,y,boosting_suite_lightgbm_baseline,boosting_suite_lightgbm_baseline
