seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework,ablation_suite,preprocessing_variant,feature_variant,feature_description,feature_variant_key,estimator_name,experiment_family
42,0.11695217480009887,0.002070957696685829,0.0032352498034015297,0.00019368506953250795,3.047829694344318,0.26954277907026536,2.6011691233201097,0.2661636776547015,-0.039062742749934244,0.0674567708835804,y,feature_ablation_catboost_poly2,feature_ablation_catboost_poly2,True,poly2,Polynomial (deg=2),Augment numeric features with 2nd-degree polynomial terms.,poly2,catboost,feature_ablation
