framework,seed,fold,fit_time_sec,predict_time_sec,rmse,mae,r2
boosting_suite_lightgbm_baseline,77,1,0.01827679100097157,0.0021675830066669732,2.7515793733237985,2.3289594650268555,-0.016816697207675313
boosting_suite_lightgbm_baseline,77,2,0.01827041599608492,0.0013502500078175217,2.937139204276336,2.5577970242794645,-0.03214707818276974
boosting_suite_lightgbm_baseline,77,3,0.021719457989092916,0.0015946670027915388,3.0095014059160237,2.5382064595634555,-0.0011890887282164364
boosting_suite_lightgbm_baseline,77,4,0.019800708003458567,0.0021990829991409555,3.3857017252937087,2.848280871355975,-0.14404153528649077
boosting_suite_lightgbm_baseline,77,5,0.018990958997164853,0.0022589159925701097,3.1823254491404196,2.751544409328037,-0.018850208773733
