seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,target,experiment,framework,ablation_suite,preprocessing_variant,feature_variant,feature_description,feature_variant_key,estimator_name,experiment_family
42,0.04971772499848157,0.0020913006742034317,0.006965299800503999,0.0002960221580331988,3.0464501857757567,0.26881471722994676,2.59998779296875,0.26521115661144024,-0.03817425062611597,0.06801955927179056,y,feature_ablation_xgboost_poly2,feature_ablation_xgboost_poly2,True,poly2,Polynomial (deg=2),Augment numeric features with 2nd-degree polynomial terms.,poly2,xgboost,feature_ablation
