feature,importance
worst_perimeter,0.29171383
mean_concave_points,0.13686039
worst_radius,0.13142215
worst_area,0.106849656
worst_concave_points,0.07515367
mean_concavity,0.032227524
worst_concavity,0.021631837
worst_texture,0.01951836
mean_texture,0.01667919
worst_compactness,0.016678741
concavity_error,0.011608039
mean_radius,0.011317274
area_error,0.011041408
mean_perimeter,0.010595524
mean_smoothness,0.010484593
worst_smoothness,0.0102939
worst_fractal_dimension,0.008265452
smoothness_error,0.007800605
texture_error,0.0073706578
perimeter_error,0.0071091205
mean_compactness,0.0068747955
compactness_error,0.006694403
fractal_dimension_error,0.0062988466
symmetry_error,0.0062072687
worst_symmetry,0.00551735
mean_area,0.005202536
mean_fractal_dimension,0.005167671
mean_symmetry,0.004714978
radius_error,0.004389592
concave_points_error,0.0043107704
