feature,importance
worst_perimeter,0.35978702
worst_concave_points,0.21844436
worst_radius,0.05657372
mean_area,0.0470781
worst_area,0.043788455
worst_concavity,0.03757827
worst_texture,0.021534042
mean_radius,0.020312706
mean_concave_points,0.017780848
concavity_error,0.01456345
mean_texture,0.014043666
worst_smoothness,0.01369401
area_error,0.013638083
worst_compactness,0.013240291
mean_perimeter,0.012179139
mean_concavity,0.00952824
mean_fractal_dimension,0.009306503
texture_error,0.009189056
concave_points_error,0.007923212
mean_smoothness,0.0075615784
perimeter_error,0.0072730565
radius_error,0.0070189293
smoothness_error,0.0060372963
worst_fractal_dimension,0.0058012917
worst_symmetry,0.0055876416
compactness_error,0.0049098474
fractal_dimension_error,0.004599257
symmetry_error,0.004373633
mean_compactness,0.00391908
mean_symmetry,0.0027353107
