feature,importance
worst_perimeter,0.351828
worst_area,0.13325371
mean_concave_points,0.1238104
worst_concave_points,0.07399564
worst_radius,0.06505434
worst_concavity,0.026118625
mean_texture,0.021868724
worst_texture,0.018416129
mean_concavity,0.018399175
area_error,0.018240875
perimeter_error,0.017635774
radius_error,0.014036819
mean_area,0.013275208
mean_radius,0.010936253
mean_fractal_dimension,0.010929595
mean_compactness,0.00811697
worst_smoothness,0.007772279
smoothness_error,0.007604938
worst_symmetry,0.0068914616
concavity_error,0.0064594983
mean_smoothness,0.006114124
compactness_error,0.0054167584
worst_fractal_dimension,0.00522294
worst_compactness,0.005110634
symmetry_error,0.004870208
fractal_dimension_error,0.0045718662
concave_points_error,0.004562684
mean_perimeter,0.0036934256
texture_error,0.003502277
mean_symmetry,0.0022907006
