feature,importance
worst_perimeter,0.29677594
worst_radius,0.16202599
worst_concave_points,0.14155087
worst_area,0.05374595
worst_compactness,0.038341835
concavity_error,0.0323806
mean_concave_points,0.03227556
mean_area,0.024006888
mean_concavity,0.022751503
worst_concavity,0.021045376
perimeter_error,0.019268416
worst_texture,0.01704083
mean_radius,0.016146874
area_error,0.015225049
mean_texture,0.013582377
worst_smoothness,0.0133689195
radius_error,0.010498372
concave_points_error,0.01006513
mean_compactness,0.0096324375
mean_smoothness,0.008119348
worst_symmetry,0.008115623
texture_error,0.0071344124
worst_fractal_dimension,0.0052401326
fractal_dimension_error,0.0043450496
smoothness_error,0.003756803
compactness_error,0.0033522497
symmetry_error,0.0033372345
mean_perimeter,0.0030589504
mean_symmetry,0.00263164
mean_fractal_dimension,0.0011796039
