feature,importance
worst_perimeter,0.2554447
worst_radius,0.24691187
mean_concave_points,0.13053425
worst_area,0.06644322
worst_concave_points,0.058842324
worst_concavity,0.023737974
mean_radius,0.021313218
concavity_error,0.019145697
worst_texture,0.015163881
mean_perimeter,0.014638286
mean_area,0.014273772
mean_texture,0.013532288
mean_concavity,0.012012391
area_error,0.011953686
perimeter_error,0.011695779
texture_error,0.009212358
worst_compactness,0.009065704
worst_smoothness,0.008779048
mean_fractal_dimension,0.0070561823
worst_fractal_dimension,0.00662754
radius_error,0.0059021837
worst_symmetry,0.005352559
mean_symmetry,0.005292857
fractal_dimension_error,0.004848032
mean_smoothness,0.0047220225
smoothness_error,0.004333965
compactness_error,0.003897329
mean_compactness,0.0035930169
concave_points_error,0.002881194
symmetry_error,0.00279267
