feature,importance
worst_perimeter,0.2837085
worst_radius,0.16457528
worst_area,0.12569542
worst_concave_points,0.1203101
mean_concave_points,0.04688718
mean_radius,0.03306676
worst_compactness,0.026615601
mean_concavity,0.021903424
worst_texture,0.019940222
worst_concavity,0.018996278
worst_smoothness,0.016686354
mean_texture,0.01660022
area_error,0.009902414
perimeter_error,0.009415795
radius_error,0.008437807
concave_points_error,0.008052824
mean_compactness,0.0080327215
worst_symmetry,0.0068157935
texture_error,0.0060210084
compactness_error,0.005531729
worst_fractal_dimension,0.005397629
mean_perimeter,0.00522027
mean_symmetry,0.0052142115
symmetry_error,0.0049313037
mean_area,0.004666696
mean_smoothness,0.0043759355
smoothness_error,0.004299536
fractal_dimension_error,0.004011197
concavity_error,0.0024443236
mean_fractal_dimension,0.002243479
