feature,importance
mean_symmetry,0.0004635434
mean_symmetry symmetry_error,0.00044322526
area_error symmetry_error,0.000433783
mean_fractal_dimension worst_smoothness,0.00043291383
mean_concave_points texture_error,0.0004218249
texture_error worst_compactness,0.00038328054
mean_texture compactness_error,0.0003326093
mean_concave_points mean_symmetry,0.00033223475
worst_concavity worst_concave_points,0.00032170987
worst_texture worst_fractal_dimension,0.0003211919
worst_smoothness worst_fractal_dimension,0.00031106564
mean_compactness perimeter_error,0.00030763296
smoothness_error worst_symmetry,0.0003043787
mean_smoothness concave_points_error,0.00029819174
fractal_dimension_error worst_concavity,0.00029576343
perimeter_error concave_points_error,0.00028786395
mean_fractal_dimension texture_error,0.00027278045
mean_perimeter smoothness_error,0.00025013633
mean_symmetry worst_radius,0.00024550545
mean_smoothness^2,0.00022293057
radius_error worst_fractal_dimension,0.00020323523
mean_fractal_dimension symmetry_error,0.00016417929
mean_concavity mean_fractal_dimension,0.0001280638
symmetry_error worst_radius,0.00012343483
symmetry_error worst_concave_points,8.6450615e-05
compactness_error worst_fractal_dimension,6.5190834e-05
mean_symmetry worst_fractal_dimension,4.7918787e-05
smoothness_error worst_radius,3.059764e-05
mean_concave_points mean_fractal_dimension,2.1236014e-05
concavity_error worst_smoothness,0.0
concavity_error worst_area,0.0
compactness_error worst_compactness,0.0
concavity_error worst_perimeter,0.0
concavity_error worst_texture,0.0
perimeter_error worst_fractal_dimension,0.0
compactness_error worst_concavity,0.0
concavity_error symmetry_error,0.0
perimeter_error worst_symmetry,0.0
perimeter_error worst_concavity,0.0
compactness_error worst_concave_points,0.0
compactness_error worst_symmetry,0.0
mean_area mean_fractal_dimension,0.0
concavity_error^2,0.0
concavity_error concave_points_error,0.0
concavity_error worst_radius,0.0
concavity_error fractal_dimension_error,0.0
perimeter_error worst_compactness,0.0
mean_radius concavity_error,0.0
compactness_error worst_smoothness,0.0
mean_area mean_concave_points,0.0
mean_radius smoothness_error,0.0
mean_radius concave_points_error,0.0
mean_radius fractal_dimension_error,0.0
mean_radius perimeter_error,0.0
mean_radius texture_error,0.0
area_error fractal_dimension_error,0.0
mean_radius radius_error,0.0
smoothness_error^2,0.0
smoothness_error compactness_error,0.0
smoothness_error concavity_error,0.0
mean_radius worst_radius,0.0
smoothness_error concave_points_error,0.0
mean_radius mean_fractal_dimension,0.0
mean_area mean_symmetry,0.0
concavity_error worst_compactness,0.0
compactness_error worst_area,0.0
area_error concavity_error,0.0
area_error compactness_error,0.0
smoothness_error worst_smoothness,0.0
smoothness_error worst_compactness,0.0
smoothness_error worst_concavity,0.0
mean_radius worst_texture,0.0
smoothness_error worst_fractal_dimension,0.0
compactness_error^2,0.0
compactness_error concavity_error,0.0
compactness_error concave_points_error,0.0
area_error^2,0.0
compactness_error worst_radius,0.0
compactness_error worst_texture,0.0
compactness_error worst_perimeter,0.0
mean_area mean_concavity,0.0
mean_area worst_smoothness,0.0
concavity_error worst_concavity,0.0
mean_fractal_dimension,0.0
smoothness_error,0.0
worst_area^2,0.0
worst_perimeter worst_fractal_dimension,0.0
worst_perimeter worst_concave_points,0.0
concavity_error,0.0
worst_perimeter worst_compactness,0.0
concave_points_error,0.0
worst_perimeter worst_area,0.0
worst_perimeter^2,0.0
worst_radius,0.0
worst_perimeter,0.0
worst_texture worst_compactness,0.0
mean_perimeter worst_symmetry,0.0
worst_concavity,0.0
worst_concave_points,0.0
worst_radius worst_fractal_dimension,0.0
mean_perimeter worst_fractal_dimension,0.0
area_error,0.0
mean_concavity,0.0
concavity_error worst_concave_points,0.0
mean_perimeter worst_concave_points,0.0
worst_symmetry worst_fractal_dimension,0.0
worst_symmetry^2,0.0
worst_concave_points worst_fractal_dimension,0.0
worst_concave_points worst_symmetry,0.0
worst_concave_points^2,0.0
worst_concavity worst_fractal_dimension,0.0
worst_concavity worst_symmetry,0.0
worst_concavity^2,0.0
mean_perimeter worst_radius,0.0
worst_compactness worst_concave_points,0.0
worst_compactness worst_concavity,0.0
worst_compactness^2,0.0
worst_smoothness worst_symmetry,0.0
mean_perimeter worst_concavity,0.0
worst_smoothness worst_concavity,0.0
worst_smoothness worst_compactness,0.0
mean_perimeter,0.0
mean_radius^2,0.0
worst_radius worst_compactness,0.0
mean_radius mean_perimeter,0.0
worst_radius worst_area,0.0
symmetry_error worst_texture,0.0
mean_perimeter fractal_dimension_error,0.0
mean_radius mean_symmetry,0.0
concave_points_error worst_fractal_dimension,0.0
concave_points_error worst_symmetry,0.0
concave_points_error worst_concave_points,0.0
concave_points_error worst_concavity,0.0
mean_area radius_error,0.0
mean_area mean_compactness,0.0
concave_points_error worst_area,0.0
concave_points_error worst_perimeter,0.0
concave_points_error worst_radius,0.0
concave_points_error fractal_dimension_error,0.0
concave_points_error symmetry_error,0.0
concave_points_error^2,0.0
concavity_error worst_fractal_dimension,0.0
concavity_error worst_symmetry,0.0
symmetry_error worst_perimeter,0.0
mean_radius mean_concave_points,0.0
symmetry_error worst_smoothness,0.0
mean_radius mean_compactness,0.0
worst_radius worst_perimeter,0.0
mean_radius mean_area,0.0
worst_radius^2,0.0
fractal_dimension_error worst_fractal_dimension,0.0
fractal_dimension_error worst_symmetry,0.0
fractal_dimension_error worst_concave_points,0.0
fractal_dimension_error worst_compactness,0.0
fractal_dimension_error worst_area,0.0
symmetry_error worst_compactness,0.0
fractal_dimension_error worst_perimeter,0.0
mean_area^2,0.0
fractal_dimension_error worst_radius,0.0
fractal_dimension_error^2,0.0
symmetry_error worst_fractal_dimension,0.0
symmetry_error worst_symmetry,0.0
symmetry_error worst_concavity,0.0
concave_points_error worst_compactness,0.0
texture_error worst_perimeter,0.0
perimeter_error worst_perimeter,0.0
perimeter_error worst_texture,0.0
mean_concavity concavity_error,0.0
mean_concavity compactness_error,0.0
mean_concavity smoothness_error,0.0
mean_perimeter concavity_error,0.0
mean_concavity texture_error,0.0
mean_concavity radius_error,0.0
mean_concavity mean_symmetry,0.0
mean_concavity mean_concave_points,0.0
mean_concavity^2,0.0
mean_perimeter mean_smoothness,0.0
mean_compactness worst_symmetry,0.0
mean_compactness worst_concave_points,0.0
mean_compactness worst_concavity,0.0
mean_compactness worst_compactness,0.0
mean_compactness worst_smoothness,0.0
mean_compactness worst_area,0.0
mean_compactness worst_perimeter,0.0
mean_concavity concave_points_error,0.0
mean_concavity symmetry_error,0.0
mean_concavity fractal_dimension_error,0.0
mean_perimeter^2,0.0
mean_perimeter concave_points_error,0.0
mean_concave_points concavity_error,0.0
mean_concave_points compactness_error,0.0
mean_texture symmetry_error,0.0
mean_texture worst_compactness,0.0
mean_texture worst_fractal_dimension,0.0
mean_area fractal_dimension_error,0.0
mean_concavity worst_symmetry,0.0
mean_concavity worst_radius,0.0
mean_concavity worst_concave_points,0.0
mean_concavity worst_concavity,0.0
mean_concavity worst_compactness,0.0
mean_concavity worst_smoothness,0.0
mean_area worst_radius,0.0
mean_concavity worst_perimeter,0.0
mean_perimeter mean_area,0.0
mean_compactness worst_texture,0.0
mean_compactness worst_radius,0.0
mean_compactness fractal_dimension_error,0.0
mean_smoothness radius_error,0.0
mean_smoothness fractal_dimension_error,0.0
mean_smoothness symmetry_error,0.0
mean_smoothness concavity_error,0.0
mean_smoothness compactness_error,0.0
mean_smoothness smoothness_error,0.0
mean_perimeter area_error,0.0
mean_smoothness texture_error,0.0
mean_smoothness mean_fractal_dimension,0.0
mean_perimeter texture_error,0.0
mean_smoothness mean_symmetry,0.0
mean_smoothness mean_concavity,0.0
mean_smoothness mean_compactness,0.0
mean_area worst_fractal_dimension,0.0
mean_area worst_symmetry,0.0
mean_perimeter compactness_error,0.0
mean_area worst_area,0.0
mean_perimeter perimeter_error,0.0
mean_smoothness worst_perimeter,0.0
mean_compactness symmetry_error,0.0
mean_compactness mean_symmetry,0.0
mean_compactness concave_points_error,0.0
mean_perimeter mean_compactness,0.0
mean_perimeter mean_concavity,0.0
mean_area worst_perimeter,0.0
mean_compactness area_error,0.0
mean_perimeter mean_concave_points,0.0
mean_compactness mean_fractal_dimension,0.0
mean_compactness mean_concave_points,0.0
mean_perimeter radius_error,0.0
mean_compactness mean_concavity,0.0
mean_compactness^2,0.0
mean_perimeter mean_symmetry,0.0
mean_smoothness worst_symmetry,0.0
mean_perimeter mean_fractal_dimension,0.0
mean_smoothness worst_concavity,0.0
mean_smoothness worst_compactness,0.0
mean_concave_points symmetry_error,0.0
mean_concave_points fractal_dimension_error,0.0
mean_texture concave_points_error,0.0
radius_error worst_texture,0.0
texture_error^2,0.0
mean_perimeter worst_perimeter,0.0
radius_error worst_concavity,0.0
radius_error worst_compactness,0.0
radius_error worst_smoothness,0.0
mean_radius worst_fractal_dimension,0.0
radius_error worst_perimeter,0.0
radius_error worst_radius,0.0
texture_error smoothness_error,0.0
radius_error fractal_dimension_error,0.0
mean_area texture_error,0.0
mean_texture^2,0.0
radius_error concavity_error,0.0
radius_error compactness_error,0.0
