feature,importance
worst_radius worst_compactness,0.00038939255
mean_perimeter worst_fractal_dimension,0.00038805517
mean_radius concave_points_error,0.0003812752
worst_area worst_concavity,0.00038079507
mean_area symmetry_error,0.0003388168
mean_area smoothness_error,0.00033313618
mean_concave_points concave_points_error,0.00030520736
mean_texture worst_symmetry,0.00030359218
symmetry_error worst_symmetry,0.0002909439
mean_concave_points worst_radius,0.00028652226
mean_compactness worst_smoothness,0.00027511566
mean_symmetry,0.00026132402
mean_symmetry mean_fractal_dimension,0.00025680632
smoothness_error fractal_dimension_error,0.00025508183
mean_radius mean_symmetry,0.00025310696
worst_perimeter worst_fractal_dimension,0.00024936988
mean_smoothness mean_concave_points,0.00023757973
compactness_error concave_points_error,0.0002253496
mean_perimeter fractal_dimension_error,0.00020514564
mean_concavity texture_error,0.00020493116
radius_error worst_fractal_dimension,0.00019471714
fractal_dimension_error worst_symmetry,0.00019038621
worst_smoothness worst_compactness,0.00018289735
smoothness_error worst_smoothness,0.00018018494
mean_fractal_dimension worst_fractal_dimension,0.00017756173
mean_compactness worst_radius,0.00017281104
concavity_error worst_concave_points,0.00015782897
area_error smoothness_error,0.00013403011
smoothness_error worst_texture,0.00012392184
mean_texture smoothness_error,0.00011254017
texture_error smoothness_error,8.809313e-05
worst_compactness worst_fractal_dimension,7.848812e-05
worst_compactness,5.0303817e-05
mean_fractal_dimension worst_symmetry,2.0983998e-05
perimeter_error smoothness_error,0.0
worst_smoothness worst_symmetry,0.0
perimeter_error concave_points_error,0.0
perimeter_error concavity_error,0.0
perimeter_error compactness_error,0.0
worst_smoothness worst_concave_points,0.0
worst_concavity worst_fractal_dimension,0.0
perimeter_error worst_concavity,0.0
perimeter_error area_error,0.0
perimeter_error fractal_dimension_error,0.0
worst_smoothness worst_concavity,0.0
perimeter_error^2,0.0
worst_concave_points^2,0.0
area_error worst_compactness,0.0
texture_error worst_fractal_dimension,0.0
area_error worst_concavity,0.0
worst_symmetry^2,0.0
texture_error worst_symmetry,0.0
worst_concavity worst_concave_points,0.0
worst_smoothness worst_fractal_dimension,0.0
worst_concavity^2,0.0
area_error concavity_error,0.0
perimeter_error worst_symmetry,0.0
perimeter_error worst_compactness,0.0
perimeter_error worst_fractal_dimension,0.0
perimeter_error worst_smoothness,0.0
perimeter_error worst_area,0.0
area_error^2,0.0
worst_compactness worst_symmetry,0.0
area_error compactness_error,0.0
area_error concave_points_error,0.0
perimeter_error worst_concave_points,0.0
perimeter_error worst_perimeter,0.0
area_error symmetry_error,0.0
worst_compactness worst_concave_points,0.0
area_error fractal_dimension_error,0.0
worst_compactness worst_concavity,0.0
perimeter_error worst_texture,0.0
worst_compactness^2,0.0
perimeter_error worst_radius,0.0
symmetry_error worst_concave_points,0.0
smoothness_error worst_compactness,0.0
worst_area^2,0.0
worst_radius worst_perimeter,0.0
fractal_dimension_error worst_concave_points,0.0
fractal_dimension_error worst_fractal_dimension,0.0
concave_points_error worst_radius,0.0
concave_points_error fractal_dimension_error,0.0
