seed,fit_time_sec_mean,fit_time_sec_std,predict_time_sec_mean,predict_time_sec_std,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,target,experiment,framework
42,1.0689320749981561,0.026951725364074128,0.0021537166001508014,7.670850264733532e-05,0.9948958195089581,0.006104639216435743,0.9920247773906311,0.013746707562475976,0.9967213114754099,0.0073313704180320936,0.9943049744557915,0.006762768894594583,class,boosting_suite_lightgbm_baseline,boosting_suite_lightgbm_baseline
77,1.0569421083986525,0.013212838964576978,0.00233540820190683,0.0002556581772519256,0.9963530192435301,0.0025806885080968387,0.9934826069572171,0.003643447740839378,0.9983606557377049,0.003665685209016059,0.9959116761458681,0.002897993095242202,class,boosting_suite_lightgbm_baseline,boosting_suite_lightgbm_baseline
