framework,seed,fold,fit_time_sec,predict_time_sec,accuracy,precision,recall,f1
boosting_suite_catboost_baseline,77,1,0.44233991699729813,0.0025157920026686043,1.0,1.0,1.0,1.0
boosting_suite_catboost_baseline,77,2,0.43934804199670907,0.0013152499959687702,1.0,1.0,1.0,1.0
boosting_suite_catboost_baseline,77,3,0.4433127919983235,0.0013227500021457672,0.9963503649635036,0.991869918699187,1.0,0.9959183673469387
boosting_suite_catboost_baseline,77,4,0.4445534170008614,0.0018884590026573278,0.9963503649635036,0.991869918699187,1.0,0.9959183673469387
boosting_suite_catboost_baseline,77,5,0.4414217910016305,0.0013025829975958914,0.9963503649635036,0.991869918699187,1.0,0.9959183673469387
