framework,seed,fold,fit_time_sec,predict_time_sec,accuracy,precision,recall,f1
boosting_suite_lightgbm_baseline,77,1,1.0650132909941021,0.0027837500019813888,0.9963636363636363,0.991869918699187,1.0,0.9959183673469387
boosting_suite_lightgbm_baseline,77,2,1.0557386670043343,0.002213167004811112,1.0,1.0,1.0,1.0
boosting_suite_lightgbm_baseline,77,3,1.0680631249997532,0.0022592500026803464,0.9963503649635036,0.991869918699187,1.0,0.9959183673469387
boosting_suite_lightgbm_baseline,77,4,1.0611054169930867,0.002145416001440026,0.9963503649635036,0.991869918699187,1.0,0.9959183673469387
boosting_suite_lightgbm_baseline,77,5,1.0347900420019869,0.0022754579986212775,0.9927007299270073,0.9918032786885246,0.9918032786885246,0.9918032786885246
