feature,importance
date_2023-06-29,0.02155118
date_2023-02-01,0.019473607
date_2023-06-27,0.01927961
date_2023-02-04,0.01917509
date_2023-01-01,0.018615123
date_2023-01-29,0.01758938
date_2023-01-26,0.01744771
date_2023-02-02,0.016964193
date_2023-01-24,0.016474104
date_2023-05-19,0.015971905
date_2023-05-27,0.015866917
date_2023-05-20,0.015603492
date_2023-05-18,0.0150123965
date_2023-01-05,0.014937877
date_2023-05-25,0.014895006
date_2023-06-01,0.014871146
date_2023-02-06,0.014810518
date_2023-06-26,0.014151909
date_2023-05-30,0.014146863
date_2023-01-02,0.013944738
date_2023-06-24,0.0138826845
date_2023-05-17,0.013565647
date_2023-06-04,0.013219062
date_2023-01-12,0.012705872
date_2023-01-04,0.012579832
date_2023-06-02,0.012503196
date_2023-02-08,0.012427221
date_2023-01-28,0.01223168
date_2023-04-10,0.012176078
date_2023-01-27,0.011930203
date_2023-06-28,0.011853322
date_2023-04-09,0.011798497
date_2023-02-09,0.011792014
date_2023-06-25,0.011678063
date_2023-05-15,0.011544046
date_2023-01-11,0.011350404
date_2023-02-03,0.011331865
date_2023-01-08,0.011238278
date_2023-03-14,0.011151666
date_2023-05-22,0.010874732
date_2023-03-15,0.0107431095
date_2023-05-28,0.01057189
date_2023-01-03,0.009901691
date_2023-06-08,0.009761225
date_2023-05-16,0.009693387
date_2023-02-05,0.009429076
date_2023-04-06,0.009428855
date_2023-03-23,0.009248033
date_2023-04-12,0.009016048
date_2023-03-16,0.008921042
date_2023-01-21,0.0087629855
date_2023-04-14,0.008761276
date_2023-06-15,0.008523908
date_2023-06-17,0.008293209
date_2023-02-07,0.008268114
date_2023-06-14,0.0082626855
date_2023-01-22,0.00815941
date_2023-04-02,0.008041953
date_2023-02-16,0.007857343
date_2023-03-17,0.007550058
date_2023-06-20,0.0074989507
date_2023-03-18,0.0072528603
date_2023-01-23,0.007096299
date_2023-01-13,0.006955443
date_2023-05-13,0.00685538
date_2023-06-06,0.0068512484
date_2023-03-25,0.0067957602
date_2023-02-14,0.0067626727
date_2023-02-11,0.006718186
date_2023-06-12,0.00645502
date_2023-04-11,0.006253302
date_2023-02-10,0.006250689
date_2023-05-31,0.0059990534
date_2023-03-21,0.00587389
date_2023-04-15,0.005866713
date_2023-05-12,0.005614852
date_2023-03-26,0.005593627
date_2023-06-21,0.005419562
date_2023-03-22,0.0052139554
date_2023-03-24,0.005207303
date_2023-06-18,0.0050691366
date_2023-06-05,0.00500813
date_2023-01-18,0.0049656983
date_2023-04-19,0.004945777
date_2023-05-04,0.0049440023
date_2023-02-13,0.004935012
date_2023-05-14,0.004911028
date_2023-05-11,0.0048391987
date_2023-05-03,0.004801061
date_2023-04-16,0.004769342
date_2023-01-06,0.0045518004
date_2023-01-09,0.004416675
date_2023-06-19,0.004319432
date_2023-03-13,0.0042880774
date_2023-01-15,0.004187316
date_2023-05-05,0.004167793
date_2023-04-22,0.004163233
date_2023-02-20,0.003843557
date_2023-03-12,0.0038152742
date_2023-01-07,0.0036914968
date_2023-05-09,0.0036574744
date_2023-04-21,0.0036245692
date_2023-03-30,0.0035963643
date_2023-02-22,0.0035027897
date_2023-04-17,0.0034919055
date_2023-06-07,0.003490059
date_2023-04-13,0.0033726196
date_2023-03-03,0.003187757
date_2023-06-16,0.0030961907
date_2023-06-10,0.0
date_2023-06-11,0.0
date_2023-06-13,0.0
date_2023-04-03,0.0
date_2023-05-10,0.0
date_2023-03-09,0.0
date_2023-01-14,0.0
date_2023-02-17,0.0
date_2023-02-18,0.0
date_2023-02-19,0.0
date_2023-02-23,0.0
date_2023-02-24,0.0
date_2023-02-27,0.0
date_2023-02-28,0.0
date_2023-03-01,0.0
date_2023-03-04,0.0
date_2023-03-05,0.0
date_2023-03-06,0.0
date_2023-03-07,0.0
date_2023-03-19,0.0
date_2023-05-08,0.0
date_2023-03-27,0.0
date_2023-03-28,0.0
date_2023-03-29,0.0
date_2023-03-31,0.0
date_2023-04-05,0.0
date_2023-04-18,0.0
date_2023-04-23,0.0
date_2023-04-25,0.0
date_2023-04-26,0.0
date_2023-04-27,0.0
date_2023-04-28,0.0
date_2023-04-30,0.0
date_2023-05-02,0.0
date_2023-04-01,0.0
