feature,importance
date_2023-06-29,0.021977378
date_2023-01-01,0.021089159
date_2023-01-30,0.02014155
date_2023-06-27,0.020024555
date_2023-05-24,0.019920971
date_2023-01-29,0.019184643
date_2023-02-02,0.019063124
date_2023-01-26,0.018899376
date_2023-01-05,0.017023662
date_2023-02-06,0.016874235
date_2023-05-21,0.015557422
date_2023-05-27,0.015459124
date_2023-05-25,0.0153437015
date_2023-05-26,0.015290966
date_2023-06-01,0.015125224
date_2023-05-19,0.015058042
date_2023-01-02,0.014988191
date_2023-05-23,0.014868666
date_2023-05-18,0.014242398
date_2023-01-12,0.013930864
date_2023-06-24,0.013733591
date_2023-05-30,0.013723838
date_2023-02-08,0.013664962
date_2023-01-27,0.013460781
date_2023-06-26,0.013268467
date_2023-02-09,0.012928215
date_2023-01-11,0.012785634
date_2023-01-08,0.012682831
date_2023-03-14,0.012640013
date_2023-02-03,0.012292
date_2023-06-28,0.012109194
date_2023-06-02,0.011980313
date_2023-06-23,0.011915936
date_2023-04-09,0.011844587
date_2023-04-10,0.01163461
date_2023-05-15,0.011026602
date_2023-02-12,0.010903523
date_2023-06-22,0.010816974
date_2023-05-22,0.010732395
date_2023-03-23,0.010553163
date_2023-02-05,0.010406176
date_2023-03-16,0.009987257
date_2023-01-21,0.009903431
date_2023-05-28,0.009900279
date_2023-05-16,0.009480662
date_2023-06-08,0.00928575
date_2023-02-07,0.009168089
date_2023-04-06,0.009119675
date_2023-03-17,0.008785718
date_2023-06-15,0.008394111
date_2023-03-18,0.008247947
date_2023-04-14,0.00815812
date_2023-03-25,0.007989588
date_2023-01-23,0.007902158
date_2023-01-13,0.00789998
date_2023-06-17,0.007893643
date_2023-04-02,0.007825626
date_2023-01-10,0.007763895
date_2023-02-10,0.0077612717
date_2023-06-14,0.00772529
date_2023-02-14,0.007659223
date_2023-02-11,0.007418939
date_2023-06-20,0.007285005
date_2023-01-17,0.007246969
date_2023-05-29,0.0070731984
date_2023-03-21,0.00679581
date_2023-03-26,0.006669805
date_2023-05-13,0.006568701
date_2023-06-06,0.006430387
date_2023-04-11,0.006312017
date_2023-03-24,0.0062599257
date_2023-03-22,0.0062154606
date_2023-02-13,0.0061549186
date_2023-05-04,0.0060371626
date_2023-06-12,0.0060247355
date_2023-04-15,0.005795787
date_2023-01-18,0.005752491
date_2023-05-31,0.00567368
date_2023-01-16,0.0056687086
date_2023-01-06,0.0056406665
date_2023-05-03,0.0055986033
date_2023-03-11,0.005520959
date_2023-05-12,0.005113385
date_2023-01-09,0.0050845416
date_2023-01-15,0.005037417
date_2023-04-08,0.004988356
date_2023-05-05,0.0049761557
date_2023-05-14,0.0046646814
date_2023-06-18,0.0046231556
date_2023-06-05,0.004547033
date_2023-01-07,0.004521962
date_2023-02-20,0.004510732
date_2023-05-11,0.0044931476
date_2023-04-16,0.0043988633
date_2023-04-29,0.004264386
date_2023-06-09,0.004081116
date_2023-03-03,0.0040523503
date_2023-03-19,0.0040420988
date_2023-04-04,0.003734559
date_2023-04-22,0.0036998035
date_2023-02-18,0.0035964367
date_2023-06-19,0.003585016
date_2023-05-07,0.0034602205
date_2023-03-10,0.003342477
date_2023-03-30,0.0030193436
date_2023-03-01,0.0
date_2023-06-10,0.0
date_2023-06-07,0.0
date_2023-06-11,0.0
date_2023-04-25,0.0
date_2023-06-13,0.0
date_2023-02-28,0.0
date_2023-02-27,0.0
date_2023-06-16,0.0
date_2023-02-24,0.0
date_2023-02-21,0.0
date_2023-02-19,0.0
date_2023-01-20,0.0
date_2023-01-14,0.0
date_2023-03-04,0.0
date_2023-03-27,0.0
date_2023-03-06,0.0
date_2023-04-21,0.0
date_2023-04-28,0.0
date_2023-04-30,0.0
date_2023-05-01,0.0
date_2023-05-02,0.0
date_2023-04-24,0.0
date_2023-04-23,0.0
date_2023-05-06,0.0
date_2023-05-09,0.0
date_2023-05-10,0.0
date_2023-04-17,0.0
date_2023-03-07,0.0
date_2023-04-13,0.0
date_2023-04-05,0.0
date_2023-04-03,0.0
date_2023-04-01,0.0
date_2023-03-31,0.0
date_2023-03-29,0.0
date_2023-03-28,0.0
date_2023-04-26,0.0
date_2023-03-09,0.0
date_2023-04-07,0.0
